"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","category","clock_backend","color","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_keyboard_response_1","correct_response","count_about_this_example","count_block_loop","count_block_sequence","count_color_","count_color_block_loop","count_color_choice","count_color_choice_multi","count_color_choice_multi_sequence","count_color_multi_loop","count_color_multi_sequence","count_color_sequence","count_color_target_1","count_color_target_1_1","count_color_trial_sequence","count_color_word_id","count_color_word_id_sequence","count_color_word_id_trial_loop","count_color_word_id_trial_sequence","count_correct_color_1","count_counterbalance_javascript","count_end_of_practice","count_experiment","count_experimental_loop","count_feedback","count_feedback_1","count_feedback_rt","count_fixation","count_fixation_color","count_goodbye","count_green_fix","count_incorrect","count_incorrect_color_1","count_instructions","count_instructions1","count_instructions2","count_isa","count_isa_1","count_keyboard_response","count_keyboard_response_1","count_logger","count_new_logger","count_new_reset_feedback","count_new_reset_feedback_1","count_new_reset_feedback_2","count_pure_response","count_pure_response_sequence","count_red_fix","count_reset_feedback","count_rt_block_loop","count_rt_target","count_rt_trial_sequence","count_set_soa","count_set_vars_2","count_simple_decision_loop","count_soa","count_soa_1","count_symbol","count_trial_sequence","counterbalance","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","letter_response","live_row","live_row_pure_response","live_row_rt_block_loop","logfile","mouse_backend","number_response","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_end_of_practice","response_feedback","response_feedback_1","response_feedback_rt","response_instructions","response_instructions1","response_instructions2","response_keyboard_response","response_keyboard_response_1","response_time","response_time_end_of_practice","response_time_feedback","response_time_feedback_1","response_time_feedback_rt","response_time_instructions","response_time_instructions1","response_time_instructions2","response_time_keyboard_response","response_time_keyboard_response_1","round_decimals","sampler_backend","soa","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","target","time_about_this_example","time_block_loop","time_block_sequence","time_color_","time_color_block_loop","time_color_choice","time_color_choice_multi","time_color_choice_multi_sequence","time_color_multi_loop","time_color_multi_sequence","time_color_sequence","time_color_target_1","time_color_target_1_1","time_color_trial_sequence","time_color_word_id","time_color_word_id_sequence","time_color_word_id_trial_loop","time_color_word_id_trial_sequence","time_correct_color_1","time_counterbalance_javascript","time_end_of_practice","time_experiment","time_experimental_loop","time_feedback","time_feedback_1","time_feedback_rt","time_fixation","time_fixation_color","time_goodbye","time_green_fix","time_incorrect","time_incorrect_color_1","time_instructions","time_instructions1","time_instructions2","time_isa","time_isa_1","time_keyboard_response","time_keyboard_response_1","time_logger","time_new_logger","time_new_reset_feedback","time_new_reset_feedback_1","time_new_reset_feedback_2","time_pure_response","time_pure_response_sequence","time_red_fix","time_reset_feedback","time_rt_block_loop","time_rt_target","time_rt_trial_sequence","time_set_soa","time_set_vars_2","time_simple_decision_loop","time_soa","time_soa_1","time_symbol","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"undefined","undefined","288.54545454545456","288.54545454545456","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","0","0","2","10","NA","NA","10","10","NA","NA","NA","NA","0","0","NA","0","0","10","10","10","NA","0","10","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","10","0","10","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","NA","space","NA","NA","b","238","NA","NA","NA","NA","NA","1447","NA","NA","238","2","legacy","1341","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1377","NA","18864","NA","NA","18622","18915","NA","NA","NA","NA","2841","2843","NA","NA","2843","18621","17263","17264","NA","NA","17267","NA","NA","NA","Response_time_timing","0","3174","11","no","1024"
"undefined","undefined","284.3333333333333","284.3333333333333","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","0","0","2","11","NA","NA","11","11","NA","NA","NA","NA","0","0","NA","0","0","11","11","11","NA","0","11","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","11","0","11","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","NA","space","NA","NA","b","238","NA","NA","NA","NA","NA","1447","NA","NA","238","2","legacy","1106","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1377","NA","20308","NA","NA","20066","20358","NA","NA","NA","NA","2841","2843","NA","NA","2843","20066","18942","18943","NA","NA","18946","NA","NA","NA","Response_time_timing","0","3412","12","no","1024"
"undefined","undefined","280.15384615384613","280.15384615384613","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","0","0","2","12","NA","NA","12","12","NA","NA","NA","NA","0","0","NA","0","0","12","12","12","NA","0","12","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","12","0","12","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","NA","space","NA","NA","b","230","NA","NA","NA","NA","NA","1447","NA","NA","230","2","legacy","1418","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1377","NA","22056","NA","NA","21822","22106","NA","NA","NA","NA","2841","2843","NA","NA","2843","21822","20385","20386","NA","NA","20389","NA","NA","NA","Response_time_timing","0","3642","13","no","1024"
"undefined","undefined","277.2142857142857","277.2142857142857","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","0","0","2","13","NA","NA","13","13","NA","NA","NA","NA","0","0","NA","0","0","13","13","13","NA","0","13","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","13","0","13","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","NA","space","NA","NA","b","239","NA","NA","NA","NA","NA","1447","NA","NA","239","2","legacy","1871","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1377","NA","24265","NA","NA","24021","24315","NA","NA","NA","NA","2841","2843","NA","NA","2843","24020","22133","22134","NA","NA","22137","NA","NA","NA","Response_time_timing","0","3881","14","no","1024"
"undefined","undefined","274.1333333333333","274.1333333333333","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","0","0","2","14","NA","NA","14","14","NA","NA","NA","NA","0","0","NA","0","0","14","14","14","NA","0","14","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","14","0","14","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","NA","space","NA","NA","b","231","NA","NA","NA","NA","NA","1447","NA","NA","231","2","legacy","942","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1377","NA","25533","NA","NA","25298","25583","NA","NA","NA","NA","2841","2843","NA","NA","2843","25298","24341","24342","NA","NA","24345","NA","NA","NA","Response_time_timing","0","4112","15","no","1024"
"undefined","undefined","271.625","271.625","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","0","0","2","15","NA","NA","15","15","NA","NA","NA","NA","0","0","NA","0","0","15","15","15","NA","0","15","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","15","0","15","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","NA","space","NA","NA","b","234","NA","NA","NA","NA","NA","1447","NA","NA","234","2","legacy","1293","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1377","NA","27159","NA","NA","26921","27209","NA","NA","NA","NA","2841","2843","NA","NA","2843","26921","25611","25612","NA","NA","25615","NA","NA","NA","Response_time_timing","0","4346","16","no","1024"
"undefined","undefined","269.70588235294116","269.70588235294116","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","0","0","2","16","NA","NA","16","16","NA","NA","NA","NA","0","0","NA","0","0","16","16","16","NA","0","16","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","16","0","16","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","NA","space","NA","NA","b","239","NA","NA","NA","NA","NA","1447","NA","NA","239","2","legacy","1846","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1377","NA","29342","NA","NA","29099","29392","NA","NA","NA","NA","2841","2843","NA","NA","2843","29099","27236","27237","NA","NA","27240","NA","NA","NA","Response_time_timing","0","4585","17","no","1024"
"undefined","undefined","268","268","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","0","0","2","17","NA","NA","17","17","NA","NA","NA","NA","0","0","NA","0","0","17","17","17","NA","0","17","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","17","0","17","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","NA","space","NA","NA","b","239","NA","NA","NA","NA","NA","1447","NA","NA","239","2","legacy","631","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1377","NA","30311","NA","NA","30067","30361","NA","NA","NA","NA","2841","2843","NA","NA","2843","30067","29421","29422","NA","NA","29426","NA","NA","NA","Response_time_timing","0","4824","18","no","1024"
"undefined","undefined","270.89473684210526","270.89473684210526","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","0","0","2","18","NA","NA","18","18","NA","NA","NA","NA","0","0","NA","0","0","18","18","18","NA","0","18","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","18","0","18","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","NA","space","NA","NA","b","323","NA","NA","NA","NA","NA","1447","NA","NA","323","2","legacy","1933","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1377","NA","32677","NA","NA","32350","32727","NA","NA","NA","NA","2841","2843","NA","NA","2843","32350","30395","30395","NA","NA","30401","NA","NA","NA","Response_time_timing","0","5147","19","no","1024"
"undefined","undefined","269.6","269.6","gray","no","legacy","NA","legacy","NA","legacy","0","pure_rt","relative","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","0","0","2","19","NA","NA","19","19","NA","NA","NA","NA","0","0","NA","0","0","19","19","19","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","19","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","NA","NA","space","NA","NA","b","245","NA","NA","NA","NA","NA","1447","NA","NA","245","2","legacy","1811","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1377","NA","34823","NA","NA","34574","34874","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","32755","NA","NA","32758","NA","NA","NA","Response_time_timing","0","5392","20","no","1024"
"100","100","382","382","gray","no","legacy","NA","legacy","blue","legacy","0","color1","relative","1","undefined","NA","1","b","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","0","NA","0","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","NA","NA","0","0","0","2","19","0","NA","20","20","NA","NA","NA","NA","0","0","NA","1","0","19","19","20","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","0","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","space","NA","space","space","NA","b","382","NA","NA","NA","5441","NA","1447","3084","NA","382","2","legacy","1798","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","45305","NA","43494","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","43497","NA","NA","NA","NA","NA","1377","40390","34823","45692","NA","45305","45742","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","43494","NA","NA","32758","NA","NA","NA","Response_time_timing","1","382","1","no","1024"
"100","100","361.5","361.5","gray","no","legacy","NA","legacy","blue","legacy","0","color1","relative","1","undefined","NA","1","b","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","1","NA","1","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","1","0","NA","NA","1","0","0","2","19","1","NA","21","21","NA","NA","NA","NA","0","0","NA","1","0","19","19","21","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","1","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","space","NA","space","space","NA","b","341","NA","NA","NA","5441","NA","1447","3084","NA","341","2","legacy","615","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","46417","NA","45789","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","45792","NA","NA","NA","NA","NA","1377","40390","34823","46764","NA","46418","46814","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","45789","NA","NA","32758","NA","NA","NA","Response_time_timing","2","723","2","no","1024"
"100","100","355","355","gray","no","legacy","NA","legacy","red","legacy","0","color1","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","2","NA","2","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","2","0","NA","NA","2","0","0","2","19","2","NA","22","22","NA","NA","NA","NA","0","0","NA","1","0","19","19","22","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","2","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","NA","space","NA","space","space","NA","z","342","NA","NA","NA","5441","NA","1447","3084","NA","342","2","legacy","1337","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","48196","NA","46847","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","46851","NA","NA","NA","NA","NA","1377","40390","34823","48544","NA","48197","48594","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","46847","NA","NA","32758","NA","NA","NA","Response_time_timing","3","1065","3","no","1024"
"100","100","345.5","345.5","gray","no","legacy","NA","legacy","red","legacy","0","color1","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","3","NA","3","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","3","0","NA","NA","3","0","0","2","19","3","NA","23","23","NA","NA","NA","NA","0","0","NA","1","0","19","19","23","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","3","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","NA","space","NA","space","space","NA","z","317","NA","NA","NA","5441","NA","1447","3084","NA","317","2","legacy","1632","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","50275","NA","48629","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","48632","NA","NA","NA","NA","NA","1377","40390","34823","50597","NA","50275","50647","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","48629","NA","NA","32758","NA","NA","NA","Response_time_timing","4","1382","4","no","1024"
"100","100","337.4","337.4","gray","no","legacy","NA","legacy","red","legacy","0","color1","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","4","NA","4","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","4","0","NA","NA","4","0","0","2","19","4","NA","24","24","NA","NA","NA","NA","0","0","NA","1","0","19","19","24","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","4","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","NA","space","NA","space","space","NA","z","305","NA","NA","NA","5441","NA","1447","3084","NA","305","2","legacy","1336","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","52024","NA","50681","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","50684","NA","NA","NA","NA","NA","1377","40390","34823","52335","NA","52024","52385","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","50681","NA","NA","32758","NA","NA","NA","Response_time_timing","5","1687","5","no","1024"
"100","100","358.8333333333333","358.8333333333333","gray","no","legacy","NA","legacy","blue","legacy","0","color1","relative","1","undefined","NA","1","b","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","5","NA","5","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","5","0","NA","NA","5","0","0","2","19","5","NA","25","25","NA","NA","NA","NA","0","0","NA","1","0","19","19","25","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","5","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","space","NA","space","space","NA","b","466","NA","NA","NA","5441","NA","1447","3084","NA","466","2","legacy","1412","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","53844","NA","52419","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","52423","NA","NA","NA","NA","NA","1377","40390","34823","54316","NA","53844","54366","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","52420","NA","NA","32758","NA","NA","NA","Response_time_timing","6","2153","6","no","1024"
"100","100","359.42857142857144","359.42857142857144","gray","no","legacy","NA","legacy","blue","legacy","0","color1","relative","1","undefined","NA","1","b","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","6","NA","6","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","6","0","NA","NA","6","0","0","2","19","6","NA","26","26","NA","NA","NA","NA","0","0","NA","1","0","19","19","26","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","6","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","space","NA","space","space","NA","b","363","NA","NA","NA","5441","NA","1447","3084","NA","363","2","legacy","958","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","55369","NA","54400","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","54403","NA","NA","NA","NA","NA","1377","40390","34823","55737","NA","55369","55787","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","54400","NA","NA","32758","NA","NA","NA","Response_time_timing","7","2516","7","no","1024"
"100","100","358.25","358.25","gray","no","legacy","NA","legacy","blue","legacy","0","color1","relative","1","undefined","NA","1","b","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","7","NA","7","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","7","0","NA","NA","7","0","0","2","19","7","NA","27","27","NA","NA","NA","NA","0","0","NA","1","0","19","19","27","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","7","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","space","NA","space","space","NA","b","350","NA","NA","NA","5441","NA","1447","3084","NA","350","2","legacy","732","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","56567","NA","55821","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","55824","NA","NA","NA","NA","NA","1377","40390","34823","56921","NA","56567","56971","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","55821","NA","NA","32758","NA","NA","NA","Response_time_timing","8","2866","8","no","1024"
