Block,Category,Mod_level,Prime_word,acc,accuracy,average_response_time,avg_rt,background,bidi,block_picker,browser_codename,browser_name,browser_version,canvas_backend,category,clock_backend,color_backend,compensation,coordinates,correct,correct_keyboard_response,correct_response,count_block1,count_block2,count_block3,count_block4,count_correct,count_counter_balance,count_experiment,count_fixation,count_incorrect,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_mask1,count_mask2,count_osweb,count_practice,count_prime,count_target,count_thanks,count_trial_sequence,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,opensesame_codename,opensesame_version,penwidth,prime,queryParams_batchId,queryParams_generalMultiple,repeat_cycle,response,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,target,time_block1,time_block2,time_block3,time_block4,time_correct,time_counter_balance,time_fixation,time_incorrect,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_mask1,time_mask2,time_practice,time_prime,time_target,title,total_correct,total_response_time,total_responses,uniform_coordinates,width,word_length
block4,manmade,two_modifications,OV3–ò,91,91,1017,1017,black,no,4,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,natural,psycho,psycho,0,uniform,1,1,M,0,0,0,0,10,0,0,10,10,0,0,0,10,10,10,10,0,0,10,10,0,10,05-11-22,05-11-22,14:19:10,Mon Dec 05 2022 14:19:10 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class2,0,0,0,no,mono,no,18,no,white,no,no,768,1007,3.6.1,psycho,psycho,osweb,1.4.11,1,*****,269,,0,m,space,space,n,m,740,15021,4474,2528,740,2,psycho,733,1280,24,800,24,0,23,1280,1670246417547,1024,2,48000,-16,experiment,1,odd,MacIntel,OVEN,91,91,91,91,46391,85,47039,30689,90,15114,31203,47808,48558,47691,47758,91,47724,47808,ExPsyLing2022_Class2,10,11189,11,yes,1024,4
block4,manmade,unrelated,KNACK,92,92,987,987,black,no,4,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,natural,psycho,psycho,0,uniform,1,1,M,0,0,0,0,11,0,0,11,11,0,0,0,11,11,11,11,0,0,11,11,0,11,05-11-22,05-11-22,14:19:10,Mon Dec 05 2022 14:19:10 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class2,0,0,0,no,mono,no,18,no,white,no,no,768,1007,3.6.1,psycho,psycho,osweb,1.4.11,1,*****,269,,0,m,space,space,n,m,660,15021,4474,2528,660,2,psycho,733,1280,24,800,24,0,23,1280,1670246417547,1024,2,48000,-16,experiment,1,odd,MacIntel,KNIFE,91,91,91,91,48559,85,49162,30689,90,15114,31203,49960,50624,49827,49910,91,49875,49960,ExPsyLing2022_Class2,11,11849,12,yes,1024,5
block4,natural,two_modifications,S–ò0W,92,92,979,979,black,no,4,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,natural,psycho,psycho,0,uniform,1,1,N,0,0,0,0,12,0,0,12,12,0,0,0,12,12,12,12,0,0,12,12,0,12,05-11-22,05-11-22,14:19:10,Mon Dec 05 2022 14:19:10 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class2,0,0,0,no,mono,no,18,no,white,no,no,768,1007,3.6.1,psycho,psycho,osweb,1.4.11,1,*****,269,,0,n,space,space,n,n,873,15021,4474,2528,873,2,psycho,733,1280,24,800,24,0,23,1280,1670246417547,1024,2,48000,-16,experiment,1,odd,MacIntel,SNOW,91,91,91,91,50625,85,51240,30689,90,15114,31203,51994,52876,51893,51960,91,51926,51993,ExPsyLing2022_Class2,12,12722,13,yes,1024,4
block4,manmade,exact,CAKE,86,86,951,951,black,no,4,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,natural,psycho,psycho,0,uniform,0,0,M,0,0,0,0,13,0,0,13,13,0,0,0,13,13,13,13,0,0,13,13,0,13,05-11-22,05-11-22,14:19:10,Mon Dec 05 2022 14:19:10 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class2,0,0,0,no,mono,no,18,no,white,no,no,768,1007,3.6.1,psycho,psycho,osweb,1.4.11,1,*****,269,,0,n,space,space,n,n,597,15021,4474,2528,597,2,psycho,733,1280,24,800,24,0,23,1280,1670246417547,1024,2,48000,-16,experiment,1,odd,MacIntel,CAKE,91,91,91,91,52877,85,53499,30689,90,15114,31203,54278,54877,54161,54245,91,54210,54278,ExPsyLing2022_Class2,12,13319,14,yes,1024,4
block4,natural,one_modification,5NAIL,87,87,953,953,black,no,4,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,natural,psycho,psycho,0,uniform,1,1,N,0,0,0,0,14,0,0,14,14,0,0,0,14,14,14,14,0,0,14,14,0,14,05-11-22,05-11-22,14:19:10,Mon Dec 05 2022 14:19:10 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class2,0,0,0,no,mono,no,18,no,white,no,no,768,1007,3.6.1,psycho,psycho,osweb,1.4.11,1,*****,269,,0,n,space,space,n,n,983,15021,4474,2528,983,2,psycho,733,1280,24,800,24,0,23,1280,1670246417547,1024,2,48000,-16,experiment,1,odd,MacIntel,SNAIL,91,91,91,91,52877,85,55495,54878,90,15114,31203,56293,57291,56162,56242,91,56195,56293,ExPsyLing2022_Class2,13,14302,15,yes,1024,5
block4,natural,two_modifications,I3E4K,88,88,981,981,black,no,4,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,natural,psycho,psycho,0,uniform,1,1,N,0,0,0,0,15,0,0,15,15,0,0,0,15,15,15,15,0,0,15,15,0,15,05-11-22,05-11-22,14:19:10,Mon Dec 05 2022 14:19:10 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class2,0,0,0,no,mono,no,18,no,white,no,no,768,1007,3.6.1,psycho,psycho,osweb,1.4.11,1,*****,269,,0,n,space,space,n,n,1390,15021,4474,2528,1390,2,psycho,733,1280,24,800,24,0,23,1280,1670246417547,1024,2,48000,-16,experiment,1,odd,MacIntel,BEAK,91,91,91,91,57293,85,57896,54878,90,15114,31203,58694,60093,58561,58645,91,58610,58694,ExPsyLing2022_Class2,14,15692,16,yes,1024,4
block4,manmade,exact,LOCK,88,88,976,976,black,no,4,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,natural,psycho,psycho,0,uniform,1,1,M,0,0,0,0,16,0,0,16,16,0,0,0,16,16,16,16,0,0,16,16,0,16,05-11-22,05-11-22,14:19:10,Mon Dec 05 2022 14:19:10 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class2,0,0,0,no,mono,no,18,no,white,no,no,768,1007,3.6.1,psycho,psycho,osweb,1.4.11,1,*****,269,,0,m,space,space,n,m,901,15021,4474,2528,901,2,psycho,733,1280,24,800,24,0,23,1280,1670246417547,1024,2,48000,-16,experiment,1,odd,MacIntel,LOCK,91,91,91,91,60094,85,60705,54878,90,15114,31203,61494,62411,61362,61445,91,61411,61494,ExPsyLing2022_Class2,15,16593,17,yes,1024,4
block4,manmade,exact,TOYS,89,89,965,965,black,no,4,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,natural,psycho,psycho,0,uniform,1,1,M,0,0,0,0,17,0,0,17,17,0,0,0,17,17,17,17,0,0,17,17,0,17,05-11-22,05-11-22,14:19:10,Mon Dec 05 2022 14:19:10 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class2,0,0,0,no,mono,no,18,no,white,no,no,768,1007,3.6.1,psycho,psycho,osweb,1.4.11,1,*****,269,,0,m,space,space,n,m,781,15021,4474,2528,781,2,psycho,733,1280,24,800,24,0,23,1280,1670246417547,1024,2,48000,-16,experiment,1,odd,MacIntel,TOYS,91,91,91,91,62412,85,63049,54878,90,15114,31203,63846,64629,63713,63796,91,63761,63846,ExPsyLing2022_Class2,16,17374,18,yes,1024,4
block4,natural,unrelated,BIRDS,89,89,950,950,black,no,4,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,natural,psycho,psycho,0,uniform,1,1,N,0,0,0,0,18,0,0,18,18,0,0,0,18,18,18,18,0,0,18,18,0,18,05-11-22,05-11-22,14:19:10,Mon Dec 05 2022 14:19:10 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class2,0,0,0,no,mono,no,18,no,white,no,no,768,1007,3.6.1,psycho,psycho,osweb,1.4.11,1,*****,269,,0,n,space,space,n,n,677,15021,4474,2528,677,2,psycho,733,1280,24,800,24,0,23,1280,1670246417547,1024,2,48000,-16,experiment,1,odd,MacIntel,APPLE,91,91,91,91,64631,85,65232,54878,90,15114,31203,66014,66696,65898,65980,91,65946,66014,ExPsyLing2022_Class2,17,18051,19,yes,1024,5
block4,natural,one_modification,|*ONY,90,90,944,944,black,no,4,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,natural,psycho,psycho,0,uniform,1,1,N,0,0,0,0,19,0,0,19,19,0,0,0,19,19,19,19,0,0,19,19,0,19,05-11-22,05-11-22,14:19:10,Mon Dec 05 2022 14:19:10 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class2,0,0,0,no,mono,no,18,no,white,no,no,768,1007,3.6.1,psycho,psycho,osweb,1.4.11,1,*****,269,,0,n,space,space,n,n,826,15021,4474,2528,826,2,psycho,733,1280,24,800,24,0,23,1280,1670246417547,1024,2,48000,-16,experiment,1,odd,MacIntel,PONY,91,91,91,91,66697,85,67287,54878,90,15114,31203,68066,68900,67950,68017,91,67983,68066,ExPsyLing2022_Class2,18,18877,20,yes,1024,4
block4,manmade,exact,PHONE,90,90,929,929,black,no,4,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,natural,psycho,psycho,0,uniform,1,1,M,0,0,0,0,20,0,0,20,20,0,0,0,20,20,20,20,0,0,20,20,0,20,05-11-22,05-11-22,14:19:10,Mon Dec 05 2022 14:19:10 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class2,0,0,0,no,mono,no,18,no,white,no,no,768,1007,3.6.1,psycho,psycho,osweb,1.4.11,1,*****,269,,0,m,space,space,n,m,630,15021,4474,2528,630,2,psycho,733,1280,24,800,24,0,23,1280,1670246417547,1024,2,48000,-16,experiment,1,odd,MacIntel,PHONE,91,91,91,91,68901,85,69515,54878,90,15114,31203,70302,70934,70169,70253,91,70218,70302,ExPsyLing2022_Class2,19,19507,21,yes,1024,5
block4,natural,exact,BIRD,86,86,937,937,black,no,4,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,natural,psycho,psycho,0,uniform,0,0,N,0,0,0,0,21,0,0,21,21,0,0,0,21,21,21,21,0,0,21,21,0,21,05-11-22,05-11-22,14:19:10,Mon Dec 05 2022 14:19:10 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class2,0,0,0,no,mono,no,18,no,white,no,no,768,1007,3.6.1,psycho,psycho,osweb,1.4.11,1,*****,269,,0,m,space,space,n,m,1116,15021,4474,2528,1116,2,psycho,733,1280,24,800,24,0,23,1280,1670246417547,1024,2,48000,-16,experiment,1,odd,MacIntel,BIRD,91,91,91,91,70935,85,71535,54878,90,15114,31203,72319,73435,72203,72285,91,72252,72319,ExPsyLing2022_Class2,19,20623,22,yes,1024,4
block4,natural,two_modifications,M00N,87,87,977,977,black,no,4,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,natural,psycho,psycho,0,uniform,1,1,N,0,0,0,0,22,0,0,22,22,0,0,0,22,22,22,22,0,0,22,22,0,22,05-11-22,05-11-22,14:19:10,Mon Dec 05 2022 14:19:10 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class2,0,0,0,no,mono,no,18,no,white,no,no,768,1007,3.6.1,psycho,psycho,osweb,1.4.11,1,*****,269,,0,n,space,space,n,n,1854,15021,4474,2528,1854,2,psycho,733,1280,24,800,24,0,23,1280,1670246417547,1024,2,48000,-16,experiment,1,odd,MacIntel,MOON,91,91,91,91,70935,85,74043,73437,90,15114,31203,74837,76704,74704,74787,91,74753,74837,ExPsyLing2022_Class2,20,22477,23,yes,1024,4
block4,natural,unrelated,DOOR,88,88,966,966,black,no,4,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,natural,psycho,psycho,0,uniform,1,1,N,0,0,0,0,23,0,0,23,23,0,0,0,23,23,23,23,0,0,23,23,0,23,05-11-22,05-11-22,14:19:10,Mon Dec 05 2022 14:19:10 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class2,0,0,0,no,mono,no,18,no,white,no,no,768,1007,3.6.1,psycho,psycho,osweb,1.4.11,1,*****,269,,0,n,space,space,n,n,698,15021,4474,2528,698,2,psycho,733,1280,24,800,24,0,23,1280,1670246417547,1024,2,48000,-16,experiment,1,odd,MacIntel,WOLF,91,91,91,91,76704,85,77316,73437,90,15114,31203,78105,78804,77972,78056,91,78020,78105,ExPsyLing2022_Class2,21,23175,24,yes,1024,4
